name,url,type,cr
(Chromatic) Red,https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/chromatic-red/,dragons,6;
"Red Dragon, Adult",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/chromatic-red/adult-red-dragon/,dragons,14
"Red Dragon, Ancient",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/chromatic-red/ancient-red-dragon/,dragons,19
"Red Dragon, Great Wyrm",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/chromatic-red/red-dragon-great-wyrm/,dragons,22
"Red Dragon, Juvenile",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/chromatic-red/red-dragon-juvenile/,dragons,11
"Red Dragon, Mature Adult",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/chromatic-red/red-dragon-mature-adult/,dragons,15
"Red Dragon, Old",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/chromatic-red/red-dragon-old/,dragons,17
"Red Dragon, Very Old",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/chromatic-red/red-dragon-very-old/,dragons,18
"Red Dragon, Very Young",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/chromatic-red/red-dragon-very-young/,dragons,8
"Red Dragon, Wyrm",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/chromatic-red/red-dragon-wyrm/,dragons,20
"Red Dragon, Wyrmling",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/chromatic-red/red-dragon-wyrmling/,dragons,6
"Red Dragon, Young",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/chromatic-red/young-red-dragon/,dragons,10
"Red Dragon, Young Adult",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/chromatic-red/red-dragon-young-adult/,dragons,13
(Chromatic) White,https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/chromatic-white/,dragons,2;
"White Dragon, Adult",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/chromatic-white/adult-white-dragon/,dragons,10
"White Dragon, Ancient",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/chromatic-white/ancient-white-dragon/,dragons,15
"White Dragon, Great Wyrm",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/chromatic-white/white-dragon-great-wyrm/,dragons,18
"White Dragon, Juvenile",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/chromatic-white/white-dragon-juvenile/,dragons,7
"White Dragon, Mature Adult",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/chromatic-white/white-dragon-mature-adult/,dragons,11
"White Dragon, Old",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/chromatic-white/white-dragon-old/,dragons,13
"White Dragon, Very Old",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/chromatic-white/white-dragon-very-old/,dragons,14
"White Dragon, Very Young",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/chromatic-white/white-dragon-very-young/,dragons,4
"White Dragon, Wyrm",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/chromatic-white/white-dragon-wyrm/,dragons,16
"White Dragon, Wyrmling",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/chromatic-white/white-dragon-wyrmling/,dragons,2
"White Dragon, Young",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/chromatic-white/young-white-dragon/,dragons,6
"White Dragon, Young Adult",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/chromatic-white/white-dragon-young-adult/,dragons,9
(Imperial) Forest,https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-forest/,dragons,6;
"Forest Dragon, Adult",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-forest/forest-dragon-adult/,dragons,14
"Forest Dragon, Ancient",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-forest/forest-dragon-ancient/,dragons,19
"Forest Dragon, Great Wyrm",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-forest/forest-dragon-great-wyrm/,dragons,22
"Forest Dragon, Juvenile",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-forest/forest-dragon-juvenile/,dragons,11
"Forest Dragon, Mature Adult",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-forest/forest-dragon-mature-adult/,dragons,15
"Forest Dragon, Old",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-forest/forest-dragon-old/,dragons,17
"Forest Dragon, Very Old",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-forest/forest-dragon-very-old/,dragons,18
"Forest Dragon, Very Young",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-forest/forest-dragon-very-young/,dragons,8
"Forest Dragon, Wyrm",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-forest/forest-dragon-wyrm/,dragons,20
"Forest Dragon, Wyrmling",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-forest/forest-dragon-wyrmling/,dragons,6
"Forest Dragon, Young",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-forest/forest-dragon-young/,dragons,10
"Forest Dragon, Young Adult",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-forest/forest-dragon-young-adult/,dragons,13
(Imperial) Sea,https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sea/,dragons,4;
"Sea Dragon, Adult",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sea/sea-dragon-adult/,dragons,12
"Sea Dragon, Ancient",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sea/sea-dragon-ancient/,dragons,17
"Sea Dragon, Great Wyrm",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sea/sea-dragon-great-wyrm/,dragons,20
"Sea Dragon, Juvenile",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sea/sea-dragon-juvenile/,dragons,9
"Sea Dragon, Mature Adult",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sea/sea-dragon-mature-adult/,dragons,13
"Sea Dragon, Old",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sea/sea-dragon-old/,dragons,15
"Sea Dragon, Very Old",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sea/sea-dragon-very/,dragons,16
"Sea Dragon, Very Young",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sea/sea-dragon-very-young/,dragons,6
"Sea Dragon, Wyrm",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sea/sea-dragon-wyrm/,dragons,18
"Sea Dragon, Wyrmling",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sea/sea-dragon-wyrmling/,dragons,4
"Sea Dragon, Young",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sea/sea-dragon-young/,dragons,8
"Sea Dragon, Young Adult",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sea/sea-dragon-young-adult/,dragons,11
(Imperial) Sky,https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sky/,dragons,?
"Sky Dragon, Adult",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sky/sky-dragon-adult/,dragons,13
"Sky Dragon, Ancient",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sky/sky-dragon-ancient/,dragons,18
"Sky Dragon, Great Wyrm",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sky/sky-dragon-great-wyrm-tohc/,dragons,21
"Sky Dragon, Juvenile",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sky/sky-dragon-juvenile-tohc/,dragons,10
"Sky Dragon, Mature Adult",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sky/sky-dragon-mature-adult-tohc/,dragons,14
"Sky Dragon, Old",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sky/sky-dragon-old-tohc/,dragons,16
"Sky Dragon, Very Old",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sky/sky-dragon-very-old-tohc/,dragons,17
"Sky Dragon, Very Young",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sky/sky-dragon-very-young-tohc/,dragons,7
"Sky Dragon, Wyrm",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sky/sky-dragon-wyrm-tohc/,dragons,19
"Sky Dragon, Wyrmling",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sky/sky-dragon-wyrmling-tohc/,dragons,5
"Sky Dragon, Young",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sky/sky-dragon-young/,dragons,9
"Sky Dragon, Young Adult",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sky/sky-dragon-young-adult-tohc/,dragons,12
(Imperial) Sovereign,https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sovereign/,dragons,7;
"Sovereign Dragon, Adult",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sovereign/sovereign-dragon-adult/,dragons,15
"Sovereign Dragon, Ancient",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sovereign/sovereign-dragon-ancient/,dragons,20
"Sovereign Dragon, Great Wyrm",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sovereign/sovereign-dragon-great-wyrm/,dragons,23
"Sovereign Dragon, Juvenile",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sovereign/sovereign-dragon-juvenile/,dragons,12
"Sovereign Dragon, Mature Adult",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sovereign/sovereign-dragon-mature-adult/,dragons,16
"Sovereign Dragon, Old",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sovereign/sovereign-dragon-old/,dragons,18
"Sovereign Dragon, Very Old",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sovereign/sovereign-dragon-very-old/,dragons,19
"Sovereign Dragon, Very Young",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sovereign/sovereign-dragon-very-young/,dragons,9
"Sovereign Dragon, Wyrm",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sovereign/sovereign-dragon-wyrm/,dragons,21
"Sovereign Dragon, Wyrmling",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sovereign/sovereign-dragon-wyrmling/,dragons,7
"Sovereign Dragon, Young",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sovereign/sovereign-dragon-young/,dragons,11
"Sovereign Dragon, Young Adult",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-sovereign/sovereign-dragon-young-adult/,dragons,14
(Imperial) Underworld,https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-underworld/,dragons,3;
"Underworld Dragon, Adult",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-underworld/underworld-dragon-adult/,dragons,11
"Underworld Dragon, Ancient",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-underworld/underworld-dragon-ancient/,dragons,16
"Underworld Dragon, Great Wyrm",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-underworld/underworld-dragon-great-wyrm/,dragons,19
"Underworld Dragon, Juvenile",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-underworld/underworld-dragon-juvenile/,dragons,8
"Underworld Dragon, Mature Adult",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-underworld/underworld-dragon-mature-adult/,dragons,12
"Underworld Dragon, Old",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-underworld/underworld-dragon-old/,dragons,14
"Underworld Dragon, Very Old",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-underworld/underworld-dragon-very-old/,dragons,15
"Underworld Dragon, Very Young",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-underworld/underworld-dragon-very-young/,dragons,5
"Underworld Dragon, Wyrm",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-underworld/underworld-dragon-wyrm/,dragons,17
"Underworld Dragon, Wyrmling",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-underworld/underworld-dragon-wyrmling/,dragons,3
"Underworld Dragon, Young",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-underworld/underworld-dragon-young/,dragons,7
"Underworld Dragon, Young Adult",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/imperial-underworld/underworld-dragon-young-adult/,dragons,10
(Metallic) Brass,https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-brass/,dragons,3;
"Brass Dragon, Adult",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-brass/adult-brass-dragon/,dragons,11
"Brass Dragon, Ancient",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-brass/ancient-brass-dragon/,dragons,16
"Brass Dragon, Great Wyrm",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-brass/brass-dragon-great-wyrm/,dragons,19
"Brass Dragon, Juvenile",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-brass/brass-dragon-juvenile/,dragons,8
"Brass Dragon, Mature Adult",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-brass/brass-dragon-mature-adult/,dragons,12
"Brass Dragon, Old",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-brass/brass-dragon-old/,dragons,14
"Brass Dragon, Very Old",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-brass/brass-dragon-very-old/,dragons,15
"Brass Dragon, Very Young",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-brass/brass-dragon-very-young/,dragons,5
"Brass Dragon, Wyrm",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-brass/brass-dragon-wyrm/,dragons,17
"Brass Dragon, Wyrmling",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-brass/brass-dragon-wyrmling/,dragons,3
"Brass Dragon, Young",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-brass/young-brass-dragon/,dragons,7
"Brass Dragon, Young Adult",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-brass/brass-dragon-young-adult/,dragons,10
(Metallic) Bronze,https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-bronze/,dragons,5;
"Bronze Dragon, Adult",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-bronze/adult-bronze-dragon/,dragons,13
"Bronze Dragon, Ancient",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-bronze/ancient-bronze-dragon/,dragons,18
"Bronze Dragon, Great Wyrm",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-bronze/bronze-dragon-great-wyrm/,dragons,21
"Bronze Dragon, Juvenile",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-bronze/bronze-dragon-juvenile/,dragons,10
"Bronze Dragon, Mature Adult",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-bronze/bronze-dragon-mature-adult/,dragons,14
"Bronze Dragon, Old",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-bronze/bronze-dragon-old/,dragons,16
"Bronze Dragon, Very Old",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-bronze/bronze-dragon-very-old/,dragons,17
"Bronze Dragon, Very Young",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-bronze/bronze-dragon-very-young/,dragons,7
"Bronze Dragon, Wyrm",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-bronze/bronze-dragon-wyrm/,dragons,19
"Bronze Dragon, Wyrmling",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-bronze/bronze-dragon-wyrmling/,dragons,5
"Bronze Dragon, Young",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-bronze/young-bronze-dragon/,dragons,9
"Bronze Dragon, Young Adult",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-bronze/bronze-dragon-young-adult/,dragons,12
(Metallic) Copper,https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-copper/,dragons,4;
"Copper Dragon, Adult",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-copper/adult-copper-dragon/,dragons,12
"Copper Dragon, Ancient",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-copper/ancient-copper-dragon/,dragons,17
"Copper Dragon, Great Wyrm",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-copper/copper-dragon-great-wyrm/,dragons,20
"Copper Dragon, Juvenile",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-copper/copper-dragon-juvenile/,dragons,9
"Copper Dragon, Mature Adult",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-copper/copper-dragon-mature-adult/,dragons,13
"Copper Dragon, Old",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-copper/copper-dragon-old/,dragons,15
"Copper Dragon, Very Old",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-copper/copper-dragon-very-old/,dragons,16
"Copper Dragon, Very Young",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-copper/copper-dragon-very-young/,dragons,6
"Copper Dragon, Wyrm",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-copper/copper-dragon-wyrm/,dragons,18
"Copper Dragon, Wyrmling",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-copper/copper-dragon-wyrmling/,dragons,4
"Copper Dragon, Young",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-copper/young-copper-dragon/,dragons,8
"Copper Dragon, Young Adult",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-copper/copper-dragon-young-adult/,dragons,11
(Metallic) Gold,https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-gold/,dragons,7;
"Gold Dragon, Adult",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-gold/adult-gold-dragon/,dragons,15
"Gold Dragon, Ancient",https://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-gold/ancient-gold-dragon/,dragons,20
